WeatherDate,City,Temperature_C,Humidity_percent,Precipitation_mm
2024-08-05,Chennai,20.41,92.48,15.14
2024-08-06,Chennai,25.63,91.42,16.78
2024-08-07,Chennai,25.02,85.95,0.0
2024-08-08,Chennai,29.77,69.43,0.0
2024-08-09,Chennai,22.07,88.48,17.01
2024-08-10,Chennai,24.81,87.93,18.78
2024-08-11,Chennai,29.66,63.08,0.0
2024-08-12,Chennai,30.5,60.57,0.0
2024-08-13,Chennai,27.16,91.99,0.0
2024-08-14,Chennai,32.19,78.77,7.15
2024-08-15,Chennai,34.49,73.38,0.0
2024-08-16,Chennai,25.51,90.71,0.0
2024-08-17,Chennai,28.57,86.3,0.0
2024-08-18,Chennai,23.92,64.89,0.0
2024-08-19,Chennai,33.82,67.08,0.0
2024-08-20,Chennai,34.69,61.93,0.0
2024-08-21,Chennai,23.59,70.9,10.62
2024-08-22,Chennai,28.59,90.77,0.0
2024-08-23,Chennai,20.53,74.59,0.0
2024-08-24,Chennai,20.54,94.53,0.0
2024-08-25,Chennai,20.98,86.92,0.0
2024-08-26,Chennai,31.26,61.23,0.0
2024-08-27,Chennai,21.71,78.72,6.19
2024-08-28,Chennai,26.58,71.86,0.0
2024-08-29,Chennai,26.95,71.68,0.0
2024-08-30,Chennai,22.44,71.71,0.0
2024-08-31,Chennai,26.83,73.52,0.0
2024-09-01,Chennai,21.47,70.45,5.2
2024-09-02,Chennai,21.29,68.7,0.0
2024-09-03,Chennai,29.43,79.12,0.0
2024-09-04,Chennai,32.28,84.98,0.0
2024-09-05,Chennai,25.3,68.08,0.0
2024-09-06,Chennai,30.1,73.32,0.0
2024-09-07,Chennai,22.62,89.51,0.0
2024-09-08,Chennai,21.37,61.91,0.0
2024-09-09,Chennai,34.27,79.38,0.0
2024-09-10,Chennai,32.83,89.87,0.0
2024-09-11,Chennai,23.76,61.65,0.0
2024-09-12,Chennai,32.57,70.64,0.0
2024-09-13,Chennai,24.53,94.02,0.0
2024-09-14,Chennai,31.2,93.31,1.48
2024-09-15,Chennai,27.17,88.14,0.0
2024-09-16,Chennai,33.33,68.37,0.0
2024-09-17,Chennai,28.14,84.1,6.11
2024-09-18,Chennai,32.65,74.86,0.0
2024-09-19,Chennai,34.04,80.57,0.0
2024-09-20,Chennai,26.93,75.05,1.75
2024-09-21,Chennai,20.71,68.3,10.61
2024-09-22,Chennai,26.36,75.57,0.0
2024-09-23,Chennai,29.79,79.17,19.78
2024-09-24,Chennai,23.5,62.39,1.93
2024-09-25,Chennai,27.88,62.8,0.0
2024-09-26,Chennai,28.29,89.06,1.59
2024-09-27,Chennai,24.65,91.45,0.0
2024-09-28,Chennai,31.6,75.63,0.0
2024-09-29,Chennai,27.22,93.48,0.0
2024-09-30,Chennai,32.91,62.52,0.0
2024-10-01,Chennai,22.2,83.04,0.0
2024-10-02,Chennai,32.32,89.72,0.0
2024-10-03,Chennai,23.1,68.82,0.0
2024-10-04,Chennai,31.35,93.68,14.61
2024-10-05,Chennai,27.94,69.41,0.0
2024-10-06,Chennai,24.57,70.37,0.0
2024-10-07,Chennai,32.1,89.68,0.0
2024-10-08,Chennai,20.65,89.76,16.36
2024-10-09,Chennai,30.51,74.87,0.0
2024-10-10,Chennai,28.45,73.71,5.03
2024-10-11,Chennai,21.23,80.73,14.91
2024-10-12,Chennai,27.1,94.06,0.0
2024-10-13,Chennai,22.65,69.8,0.0
2024-10-14,Chennai,24.65,91.03,5.78
2024-10-15,Chennai,21.72,77.42,7.16
2024-10-16,Chennai,31.61,82.83,12.55
2024-10-17,Chennai,25.71,89.86,0.0
2024-10-18,Chennai,26.83,78.69,2.78
2024-10-19,Chennai,21.85,82.54,0.0
2024-10-20,Chennai,24.0,90.66,0.0
2024-10-21,Chennai,27.37,67.7,7.84
2024-10-22,Chennai,24.27,86.08,0.0
2024-10-23,Chennai,24.96,79.91,0.0
2024-10-24,Chennai,34.14,86.61,2.14
2024-10-25,Chennai,34.85,78.21,0.0
2024-10-26,Chennai,24.57,89.69,0.0
2024-10-27,Chennai,31.47,61.68,0.0
2024-10-28,Chennai,21.6,87.77,4.51
2024-10-29,Chennai,26.86,65.26,0.0
2024-10-30,Chennai,20.55,67.67,0.0
2024-10-31,Chennai,28.93,86.43,17.31
2024-11-01,Chennai,25.37,79.03,6.53
2024-11-02,Chennai,20.05,89.51,0.0
2024-11-03,Chennai,22.23,66.53,0.0
2024-11-04,Chennai,31.77,65.82,0.0
2024-11-05,Chennai,20.36,78.9,0.0
2024-11-06,Chennai,21.64,77.53,0.0
2024-11-07,Chennai,20.74,82.51,13.4
2024-11-08,Chennai,20.64,67.9,2.42
2024-11-09,Chennai,28.03,67.13,0.0
2024-11-10,Chennai,23.06,66.19,10.65
2024-11-11,Chennai,20.15,89.83,0.0
2024-11-12,Chennai,23.67,74.81,0.0
2024-11-13,Chennai,25.58,85.92,0.0
2024-11-14,Chennai,34.56,92.43,0.0
2024-11-15,Chennai,21.23,73.88,0.0
2024-11-16,Chennai,33.96,86.12,0.0
2024-11-17,Chennai,22.91,78.93,0.0
2024-11-18,Chennai,23.94,76.82,0.0
2024-11-19,Chennai,31.77,75.62,0.0
2024-11-20,Chennai,21.98,78.52,0.05
2024-11-21,Chennai,28.5,81.25,0.0
2024-11-22,Chennai,27.96,84.44,0.0
2024-11-23,Chennai,27.1,89.74,12.63
2024-11-24,Chennai,34.15,64.68,0.0
2024-11-25,Chennai,30.72,89.23,0.0
2024-11-26,Chennai,26.26,78.85,0.0
2024-11-27,Chennai,32.08,93.74,0.0
2024-11-28,Chennai,26.94,86.93,0.0
2024-11-29,Chennai,20.07,71.29,0.0
2024-11-30,Chennai,34.43,63.91,0.0
2024-12-01,Chennai,22.09,82.36,0.0
2024-12-02,Chennai,32.66,77.62,2.93
2024-12-03,Chennai,30.58,67.27,0.0
2024-12-04,Chennai,25.52,90.03,0.0
2024-12-05,Chennai,22.47,84.9,4.3
2024-12-06,Chennai,30.71,74.38,0.0
2024-12-07,Chennai,20.21,71.63,0.0
2024-12-08,Chennai,31.64,64.7,3.93
2024-12-09,Chennai,33.26,66.17,0.0
2024-12-10,Chennai,22.87,65.72,0.0
2024-12-11,Chennai,22.11,73.75,7.24
2024-12-12,Chennai,33.18,67.01,13.23
2024-12-13,Chennai,29.37,79.84,0.0
2024-12-14,Chennai,21.58,92.27,0.0
2024-12-15,Chennai,31.08,83.92,0.0
2024-12-16,Chennai,23.47,79.3,0.0
2024-12-17,Chennai,23.31,81.72,0.0
2024-12-18,Chennai,27.82,80.65,14.48
2024-12-19,Chennai,22.32,70.03,3.98
2024-12-20,Chennai,34.28,71.79,4.04
2024-12-21,Chennai,29.27,94.14,0.0
2024-12-22,Chennai,33.42,77.69,0.0
2024-12-23,Chennai,24.35,67.77,0.0
2024-12-24,Chennai,26.08,91.85,9.93
2024-12-25,Chennai,22.14,63.86,15.5
2024-12-26,Chennai,21.67,85.19,2.88
2024-12-27,Chennai,21.61,75.18,0.0
2024-12-28,Chennai,34.47,78.71,0.0
2024-12-29,Chennai,27.53,60.09,0.0
2024-12-30,Chennai,30.29,94.7,0.0
2024-12-31,Chennai,33.14,89.62,18.43
2025-01-01,Chennai,27.57,64.98,17.26
2025-01-02,Chennai,26.92,84.88,0.0
2025-01-03,Chennai,21.02,70.93,0.0
2025-01-04,Chennai,33.11,77.5,0.0
2025-01-05,Chennai,32.54,65.93,0.0
2025-01-06,Chennai,31.68,61.76,17.94
2025-01-07,Chennai,33.89,80.57,0.0
2025-01-08,Chennai,26.32,68.54,0.0
2025-01-09,Chennai,28.89,94.12,0.0
2025-01-10,Chennai,28.74,61.34,3.37
2025-01-11,Chennai,31.92,62.9,0.0
2025-01-12,Chennai,27.42,73.04,0.0
2025-01-13,Chennai,33.66,73.32,0.0
2025-01-14,Chennai,21.53,68.77,0.0
2025-01-15,Chennai,30.8,93.86,0.0
2025-01-16,Chennai,24.53,66.56,0.0
2025-01-17,Chennai,28.37,64.94,0.0
2025-01-18,Chennai,28.18,94.28,0.0
2025-01-19,Chennai,29.76,77.91,0.0
2025-01-20,Chennai,31.87,71.66,0.0
2025-01-21,Chennai,26.93,94.53,0.0
2025-01-22,Chennai,23.89,64.78,0.0
2025-01-23,Chennai,30.6,93.54,0.0
2025-01-24,Chennai,28.27,93.46,3.99
2025-01-25,Chennai,26.47,91.0,0.0
2025-01-26,Chennai,33.23,92.88,14.99
2025-01-27,Chennai,32.65,72.87,0.0
2025-01-28,Chennai,26.23,90.66,0.0
2025-01-29,Chennai,27.68,89.48,0.0
2025-01-30,Chennai,22.55,73.0,0.0
2025-01-31,Chennai,22.57,90.64,0.0
2025-02-01,Chennai,23.98,62.25,0.0
2025-02-02,Chennai,27.95,73.91,2.04
2025-02-03,Chennai,31.98,84.71,8.28
2025-02-04,Chennai,23.68,68.98,17.93
2025-02-05,Chennai,30.16,73.64,0.0
2025-02-06,Chennai,32.77,82.7,2.12
2025-02-07,Chennai,30.31,68.46,0.0
2025-02-08,Chennai,32.81,77.24,2.94
2025-02-09,Chennai,29.83,86.8,0.0
2025-02-10,Chennai,28.59,78.78,0.0
2025-02-11,Chennai,31.48,64.28,9.89
2025-02-12,Chennai,29.08,89.29,0.0
2025-02-13,Chennai,30.53,61.4,0.0
2025-02-14,Chennai,27.81,81.64,0.0
2025-02-15,Chennai,32.65,62.95,0.0
2025-02-16,Chennai,22.1,71.1,7.61
2025-02-17,Chennai,30.61,82.51,0.0
2025-02-18,Chennai,20.94,86.07,0.0
2025-02-19,Chennai,32.73,88.4,0.0
2025-02-20,Chennai,31.84,71.07,0.0
2025-02-21,Chennai,32.76,65.11,0.82
2025-02-22,Chennai,28.85,71.04,5.71
2025-02-23,Chennai,22.59,74.99,5.98
2025-02-24,Chennai,34.88,84.88,0.0
2025-02-25,Chennai,32.21,90.4,0.0
2025-02-26,Chennai,27.98,89.16,0.0
2025-02-27,Chennai,31.02,73.74,0.0
2025-02-28,Chennai,31.82,90.23,0.0
2025-03-01,Chennai,24.61,91.95,0.0
2025-03-02,Chennai,27.05,86.92,0.0
2025-03-03,Chennai,23.35,89.86,0.0
2025-03-04,Chennai,20.24,82.15,0.0
2025-03-05,Chennai,25.17,81.94,0.0
2025-03-06,Chennai,22.35,61.11,0.0
2025-03-07,Chennai,28.55,69.69,8.19
2025-03-08,Chennai,22.73,68.95,0.0
2025-03-09,Chennai,29.19,74.07,0.0
2025-03-10,Chennai,21.93,77.97,11.71
2025-03-11,Chennai,24.37,79.83,0.0
2025-03-12,Chennai,24.48,69.91,0.0
2025-03-13,Chennai,31.42,72.39,0.0
2025-03-14,Chennai,25.32,80.06,0.0
2025-03-15,Chennai,30.7,62.51,13.31
2025-03-16,Chennai,32.99,94.54,7.32
2025-03-17,Chennai,33.62,79.24,4.27
2025-03-18,Chennai,23.0,65.37,0.0
2025-03-19,Chennai,22.54,78.64,0.0
2025-03-20,Chennai,24.11,76.37,0.0
2025-03-21,Chennai,23.9,65.69,0.0
2025-03-22,Chennai,20.43,74.66,0.0
2025-03-23,Chennai,29.33,84.74,0.0
2025-03-24,Chennai,31.61,81.42,0.0
2025-03-25,Chennai,31.74,80.69,0.0
2025-03-26,Chennai,21.74,84.86,0.0
2025-03-27,Chennai,23.35,68.56,0.0
2025-03-28,Chennai,30.76,62.36,0.0
2025-03-29,Chennai,25.01,71.24,0.0
2025-03-30,Chennai,28.28,91.52,11.22
2025-03-31,Chennai,32.97,92.67,0.0
2025-04-01,Chennai,29.96,85.25,17.28
2025-04-02,Chennai,23.64,74.73,6.24
2025-04-03,Chennai,26.53,94.95,0.0
2025-04-04,Chennai,21.91,74.15,0.0
2025-04-05,Chennai,20.81,70.75,0.0
2025-04-06,Chennai,30.17,92.37,0.58
2025-04-07,Chennai,20.92,91.61,0.0
2025-04-08,Chennai,23.64,84.76,0.0
2025-04-09,Chennai,23.69,94.44,0.0
2025-04-10,Chennai,27.97,89.35,0.0
2025-04-11,Chennai,34.24,60.99,0.0
2025-04-12,Chennai,29.79,79.87,0.0
2025-04-13,Chennai,25.76,94.35,0.0
2025-04-14,Chennai,27.24,88.67,3.41
2025-04-15,Chennai,28.03,84.7,0.0
2025-04-16,Chennai,33.46,67.56,0.0
2025-04-17,Chennai,26.46,66.24,0.0
2025-04-18,Chennai,30.36,86.18,0.0
2025-04-19,Chennai,29.17,80.44,0.0
2025-04-20,Chennai,32.78,75.6,0.0
2025-04-21,Chennai,24.61,67.07,0.0
2025-04-22,Chennai,33.66,94.7,0.0
2025-04-23,Chennai,23.69,84.27,0.77
2025-04-24,Chennai,21.49,80.19,2.45
2025-04-25,Chennai,31.42,80.65,1.89
2025-04-26,Chennai,30.07,80.17,0.0
2025-04-27,Chennai,26.96,66.46,0.0
2025-04-28,Chennai,32.13,67.86,0.0
2025-04-29,Chennai,28.52,62.78,0.0
2025-04-30,Chennai,24.24,84.51,0.0
2025-05-01,Chennai,31.52,93.51,14.81
2025-05-02,Chennai,21.27,79.83,0.0
2025-05-03,Chennai,24.1,93.65,12.73
2025-05-04,Chennai,29.16,62.14,8.94
2025-05-05,Chennai,30.11,79.82,0.0
2025-05-06,Chennai,30.39,84.14,0.0
2025-05-07,Chennai,29.39,74.95,0.0
2025-05-08,Chennai,33.12,64.8,18.94
2025-05-09,Chennai,20.78,93.85,0.0
2025-05-10,Chennai,34.45,64.0,0.0
2025-05-11,Chennai,31.52,62.89,0.25
2025-05-12,Chennai,20.8,61.28,0.0
2025-05-13,Chennai,26.92,69.44,0.0
2025-05-14,Chennai,31.39,62.43,0.0
2025-05-15,Chennai,34.04,67.37,0.0
2025-05-16,Chennai,33.3,78.68,0.0
2025-05-17,Chennai,31.55,67.89,16.44
2025-05-18,Chennai,26.16,81.17,6.58
2025-05-19,Chennai,25.45,84.2,0.0
2025-05-20,Chennai,27.75,67.77,11.99
2025-05-21,Chennai,29.83,64.64,0.0
2025-05-22,Chennai,24.34,82.12,0.0
2025-05-23,Chennai,21.08,87.86,13.71
2025-05-24,Chennai,31.35,70.19,1.95
2025-05-25,Chennai,28.71,60.27,7.07
2025-05-26,Chennai,29.6,64.44,0.0
2025-05-27,Chennai,20.3,83.87,0.0
2025-05-28,Chennai,29.26,74.04,0.0
2025-05-29,Chennai,34.54,67.73,0.0
2025-05-30,Chennai,27.63,79.96,10.84
2025-05-31,Chennai,29.49,75.21,6.52
2025-06-01,Chennai,25.49,64.46,0.0
2025-06-02,Chennai,29.31,60.76,0.0
2025-06-03,Chennai,22.58,92.83,0.0
2025-06-04,Chennai,34.5,92.04,0.96
2025-06-05,Chennai,23.07,71.22,4.43
2025-06-06,Chennai,25.82,62.03,0.0
2025-06-07,Chennai,24.15,60.79,0.05
2025-06-08,Chennai,23.58,65.59,17.74
2025-06-09,Chennai,31.03,75.16,0.0
2025-06-10,Chennai,32.32,77.56,18.12
2025-06-11,Chennai,32.02,81.71,5.37
2025-06-12,Chennai,29.01,75.09,0.0
2025-06-13,Chennai,20.03,83.21,0.0
2025-06-14,Chennai,34.84,88.2,0.0
2025-06-15,Chennai,27.54,80.67,1.63
2025-06-16,Chennai,26.47,60.55,0.0
2025-06-17,Chennai,23.63,71.95,0.0
2025-06-18,Chennai,28.64,75.83,0.0
2025-06-19,Chennai,22.68,86.31,17.74
2025-06-20,Chennai,23.26,74.69,0.0
2025-06-21,Chennai,33.3,90.05,9.84
2025-06-22,Chennai,23.19,90.99,0.0
2025-06-23,Chennai,27.94,65.9,0.0
2025-06-24,Chennai,27.88,94.85,18.38
2025-06-25,Chennai,29.31,64.41,0.0
2025-06-26,Chennai,31.21,62.52,0.0
2025-06-27,Chennai,33.03,68.31,0.0
2025-06-28,Chennai,23.76,76.32,0.0
2024-07-03,Kolkata,32.78,80.86,0.0
2024-07-04,Kolkata,21.09,84.95,0.0
2024-07-05,Kolkata,26.02,93.58,0.0
2024-07-06,Kolkata,26.29,69.92,0.0
2024-07-07,Kolkata,34.02,73.99,0.0
2024-07-08,Kolkata,24.27,90.26,0.0
2024-07-09,Kolkata,31.76,82.49,0.0
2024-07-10,Kolkata,24.23,69.86,0.0
2024-07-11,Kolkata,31.8,89.18,0.0
2024-07-12,Kolkata,32.5,70.63,0.44
2024-07-13,Kolkata,31.08,84.11,0.0
2024-07-14,Kolkata,23.49,80.77,5.82
2024-07-15,Kolkata,34.17,63.27,0.0
2024-07-16,Kolkata,21.96,77.67,0.0
2024-07-17,Kolkata,21.72,94.47,0.0
2024-07-18,Kolkata,29.38,67.34,0.0
2024-07-19,Kolkata,22.38,63.65,0.0
2024-07-20,Kolkata,27.14,76.93,0.0
2024-07-21,Kolkata,25.82,62.93,0.0
2024-07-22,Kolkata,33.28,74.36,0.0
2024-07-23,Kolkata,25.56,61.5,0.0
2024-07-24,Kolkata,22.04,75.03,18.56
2024-07-25,Kolkata,28.34,62.7,0.0
2024-07-26,Kolkata,27.7,63.97,8.93
2024-07-27,Kolkata,20.1,91.75,12.73
2024-07-28,Kolkata,23.26,78.57,11.54
2024-07-29,Kolkata,27.81,91.47,15.31
2024-07-30,Kolkata,25.72,86.47,0.0
2024-07-31,Kolkata,32.61,82.87,0.21
2024-08-01,Kolkata,23.86,86.74,0.0
2024-08-02,Kolkata,25.84,85.8,17.12
2024-08-03,Kolkata,27.34,60.95,0.0
2024-08-04,Kolkata,31.96,88.01,0.0
2024-08-05,Kolkata,29.15,78.79,0.0
2024-08-06,Kolkata,24.4,69.38,0.0
2024-08-07,Kolkata,21.35,61.14,0.0
2024-08-08,Kolkata,33.34,94.89,1.7
2024-08-09,Kolkata,25.49,64.55,0.0
2024-08-10,Kolkata,22.21,74.15,12.31
2024-08-11,Kolkata,27.39,92.6,0.0
2024-08-12,Kolkata,29.81,69.7,5.87
2024-08-13,Kolkata,29.89,85.24,0.0
2024-08-14,Kolkata,26.38,74.45,1.03
2024-08-15,Kolkata,29.89,93.9,0.0
2024-08-16,Kolkata,22.67,68.75,13.34
2024-08-17,Kolkata,22.01,91.26,0.0
2024-08-18,Kolkata,26.8,77.51,0.0
2024-08-19,Kolkata,29.06,66.89,18.26
2024-08-20,Kolkata,30.36,90.81,0.0
2024-08-21,Kolkata,34.16,79.79,0.0
2024-08-22,Kolkata,25.35,74.86,0.0
2024-08-23,Kolkata,34.49,79.07,17.27
2024-08-24,Kolkata,28.73,93.15,3.54
2024-08-25,Kolkata,30.74,93.59,0.0
2024-08-26,Kolkata,27.53,67.0,0.0
2024-08-27,Kolkata,28.63,82.68,0.87
2024-08-28,Kolkata,30.05,74.51,0.0
2024-08-29,Kolkata,29.39,91.64,3.4
2024-08-30,Kolkata,29.09,60.05,4.2
2024-08-31,Kolkata,27.56,80.89,0.0
2024-09-01,Kolkata,34.07,61.47,0.93
2024-09-02,Kolkata,26.88,85.04,0.0
2024-09-03,Kolkata,29.77,72.82,0.0
2024-09-04,Kolkata,29.0,62.77,0.0
2024-09-05,Kolkata,25.3,93.29,0.0
2024-09-06,Kolkata,27.84,77.16,0.0
2024-09-07,Kolkata,30.45,81.35,0.0
2024-09-08,Kolkata,22.89,63.01,0.0
2024-09-09,Kolkata,34.77,76.39,0.0
2024-09-10,Kolkata,28.0,67.9,0.0
2024-09-11,Kolkata,34.72,87.9,0.0
2024-09-12,Kolkata,31.24,93.56,0.0
2024-09-13,Kolkata,27.85,74.0,0.0
2024-09-14,Kolkata,32.71,79.07,15.04
2024-09-15,Kolkata,22.58,62.87,0.0
2024-09-16,Kolkata,26.65,73.48,3.99
2024-09-17,Kolkata,25.81,86.67,6.23
2024-09-18,Kolkata,33.07,82.88,19.88
2024-09-19,Kolkata,25.36,81.1,0.0
2024-09-20,Kolkata,33.97,61.15,0.0
2024-09-21,Kolkata,20.11,84.26,18.09
2024-09-22,Kolkata,30.3,82.64,14.63
2024-09-23,Kolkata,33.01,87.44,13.5
2024-09-24,Kolkata,31.54,70.56,12.96
2024-09-25,Kolkata,34.27,86.95,0.0
2024-09-26,Kolkata,29.05,71.48,8.82
2024-09-27,Kolkata,30.94,89.06,0.75
2024-09-28,Kolkata,30.83,78.87,13.9
2024-09-29,Kolkata,28.92,81.17,12.44
2024-09-30,Kolkata,21.07,90.62,0.0
2024-10-01,Kolkata,27.4,80.83,0.0
2024-10-02,Kolkata,23.46,78.59,0.0
2024-10-03,Kolkata,30.79,83.91,0.0
2024-10-04,Kolkata,30.93,77.87,0.0
2024-10-05,Kolkata,26.11,60.41,0.0
2024-10-06,Kolkata,31.79,62.84,0.0
2024-10-07,Kolkata,34.27,82.48,0.0
2024-10-08,Kolkata,33.14,65.26,7.97
2024-10-09,Kolkata,29.75,65.38,17.6
2024-10-10,Kolkata,33.55,90.49,0.0
2024-10-11,Kolkata,33.9,81.1,0.0
2024-10-12,Kolkata,33.33,76.57,0.0
2024-10-13,Kolkata,29.7,75.57,0.0
2024-10-14,Kolkata,26.96,79.26,0.0
2024-10-15,Kolkata,33.76,78.51,0.0
2024-10-16,Kolkata,21.64,80.22,0.0
2024-10-17,Kolkata,22.22,93.59,0.0
2024-10-18,Kolkata,30.34,65.26,8.76
2024-10-19,Kolkata,21.7,72.2,0.0
2024-10-20,Kolkata,23.99,68.12,0.0
2024-10-21,Kolkata,31.92,61.49,0.0
2024-10-22,Kolkata,24.36,80.82,0.0
2024-10-23,Kolkata,24.5,80.92,0.0
2024-10-24,Kolkata,30.49,75.42,0.0
2024-10-25,Kolkata,28.13,66.58,0.0
2024-10-26,Kolkata,30.46,86.86,18.98
2024-10-27,Kolkata,30.79,88.84,17.9
2024-10-28,Kolkata,24.31,75.61,16.11
2024-10-29,Kolkata,27.03,88.56,0.0
2024-10-30,Kolkata,21.19,76.58,13.3
2024-10-31,Kolkata,31.95,90.85,4.99
2024-11-01,Kolkata,23.89,60.91,0.0
2024-11-02,Kolkata,27.49,63.13,2.15
2024-11-03,Kolkata,21.89,67.27,0.0
2024-11-04,Kolkata,25.56,76.84,0.0
2024-11-05,Kolkata,28.41,67.57,0.0
2024-11-06,Kolkata,34.75,71.64,0.0
2024-11-07,Kolkata,22.75,60.39,0.0
2024-11-08,Kolkata,31.79,81.59,0.0
2024-11-09,Kolkata,23.87,66.69,3.0
2024-11-10,Kolkata,21.39,89.43,0.0
2024-11-11,Kolkata,26.05,73.83,7.28
2024-11-12,Kolkata,26.42,89.85,0.0
2024-11-13,Kolkata,30.87,75.24,0.0
2024-11-14,Kolkata,29.22,72.01,8.97
2024-11-15,Kolkata,27.9,61.87,0.0
2024-11-16,Kolkata,22.77,77.98,0.0
2024-11-17,Kolkata,23.43,88.42,0.0
2024-11-18,Kolkata,30.56,76.62,0.0
2024-11-19,Kolkata,33.33,64.72,0.0
2024-11-20,Kolkata,29.93,65.6,5.67
2024-11-21,Kolkata,25.27,82.19,12.4
2024-11-22,Kolkata,22.32,79.22,0.0
2024-11-23,Kolkata,31.5,82.38,0.0
2024-11-24,Kolkata,22.21,64.09,0.0
2024-11-25,Kolkata,25.6,76.8,11.03
2024-11-26,Kolkata,31.76,81.04,0.0
2024-11-27,Kolkata,20.35,85.66,13.36
2024-11-28,Kolkata,30.64,88.53,0.0
2024-11-29,Kolkata,34.7,64.28,0.0
2024-11-30,Kolkata,21.0,87.6,0.0
2024-12-01,Kolkata,22.82,67.23,8.09
2024-12-02,Kolkata,27.18,86.4,0.0
2024-12-03,Kolkata,27.5,90.26,0.0
2024-12-04,Kolkata,23.23,74.88,0.0
2024-12-05,Kolkata,29.49,87.23,0.0
2024-12-06,Kolkata,31.65,85.73,0.0
2024-12-07,Kolkata,25.33,84.5,9.56
2024-12-08,Kolkata,29.36,92.82,0.0
2024-12-09,Kolkata,22.22,82.48,0.0
2024-12-10,Kolkata,34.87,75.22,0.0
2024-12-11,Kolkata,22.11,90.03,0.0
2024-12-12,Kolkata,20.38,89.72,6.69
2024-12-13,Kolkata,22.43,90.04,0.0
2024-12-14,Kolkata,31.74,65.84,19.04
2024-12-15,Kolkata,21.41,92.09,0.0
2024-12-16,Kolkata,34.2,60.97,0.0
2024-12-17,Kolkata,32.47,86.0,2.58
2024-12-18,Kolkata,25.87,77.73,0.0
2024-12-19,Kolkata,28.89,93.07,4.11
2024-12-20,Kolkata,30.62,62.55,10.53
2024-12-21,Kolkata,31.03,73.79,18.7
2024-12-22,Kolkata,23.57,63.25,14.92
2024-12-23,Kolkata,30.5,62.97,10.66
2024-12-24,Kolkata,32.86,82.55,1.29
2024-12-25,Kolkata,23.69,70.48,0.0
2024-12-26,Kolkata,29.47,93.0,11.61
2024-12-27,Kolkata,33.89,82.0,0.0
2024-12-28,Kolkata,27.95,69.74,13.95
2024-12-29,Kolkata,21.78,61.6,0.0
2024-12-30,Kolkata,22.74,70.76,0.0
2024-12-31,Kolkata,31.63,72.12,18.48
2025-01-01,Kolkata,29.01,88.87,0.0
2025-01-02,Kolkata,26.96,85.47,2.4
2025-01-03,Kolkata,20.23,85.49,0.0
2025-01-04,Kolkata,24.19,90.7,0.0
2025-01-05,Kolkata,34.39,75.58,0.0
2025-01-06,Kolkata,24.66,69.75,0.0
2025-01-07,Kolkata,25.14,92.21,0.0
2025-01-08,Kolkata,27.89,89.2,0.0
2025-01-09,Kolkata,25.15,89.9,0.0
2025-01-10,Kolkata,30.71,81.59,0.0
2025-01-11,Kolkata,22.49,79.97,0.0
2025-01-12,Kolkata,28.52,89.5,0.0
2025-01-13,Kolkata,30.67,80.04,0.0
2025-01-14,Kolkata,27.17,60.3,0.0
2025-01-15,Kolkata,26.8,71.6,0.0
2025-01-16,Kolkata,33.77,84.33,0.0
2025-01-17,Kolkata,27.74,69.77,0.0
2025-01-18,Kolkata,30.78,69.21,0.0
2025-01-19,Kolkata,26.4,81.22,0.0
2025-01-20,Kolkata,23.93,79.26,0.0
2025-01-21,Kolkata,32.58,70.6,6.01
2025-01-22,Kolkata,21.01,61.45,0.0
2025-01-23,Kolkata,25.33,93.88,12.36
2025-01-24,Kolkata,21.23,82.32,12.2
2025-01-25,Kolkata,23.68,71.65,0.0
2025-01-26,Kolkata,20.8,60.86,0.0
2025-01-27,Kolkata,29.57,82.59,0.0
2025-01-28,Kolkata,30.97,60.03,18.23
2025-01-29,Kolkata,33.99,64.99,17.93
2025-01-30,Kolkata,22.7,90.35,0.0
2025-01-31,Kolkata,23.51,74.19,15.81
2025-02-01,Kolkata,28.53,61.25,0.0
2025-02-02,Kolkata,24.78,84.99,3.16
2025-02-03,Kolkata,25.81,94.49,0.0
2025-02-04,Kolkata,20.17,65.09,0.0
2025-02-05,Kolkata,26.21,94.99,0.0
2025-02-06,Kolkata,31.99,80.61,15.32
2025-02-07,Kolkata,22.72,88.39,0.0
2025-02-08,Kolkata,32.18,72.11,0.0
2025-02-09,Kolkata,27.15,86.0,0.0
2025-02-10,Kolkata,21.33,62.64,0.0
2025-02-11,Kolkata,25.13,87.48,4.1
2025-02-12,Kolkata,30.18,67.23,0.0
2025-02-13,Kolkata,34.2,72.15,0.0
2025-02-14,Kolkata,25.81,69.92,0.0
2025-02-15,Kolkata,29.53,94.45,0.0
2025-02-16,Kolkata,28.16,77.24,0.0
2025-02-17,Kolkata,24.46,67.95,11.66
2025-02-18,Kolkata,27.97,73.6,0.0
2025-02-19,Kolkata,30.49,90.61,0.0
2025-02-20,Kolkata,28.36,89.45,0.0
2025-02-21,Kolkata,22.28,71.83,0.0
2025-02-22,Kolkata,27.67,75.63,7.57
2025-02-23,Kolkata,25.91,87.09,0.0
2025-02-24,Kolkata,23.21,75.63,0.0
2025-02-25,Kolkata,26.24,91.92,0.0
2025-02-26,Kolkata,24.28,84.08,0.0
2025-02-27,Kolkata,33.19,83.66,17.74
2025-02-28,Kolkata,25.71,61.64,0.0
2025-03-01,Kolkata,23.37,65.09,0.0
2025-03-02,Kolkata,23.27,79.69,0.0
